( arctic_a0400 "Manuel had one besetting sin." )
( arctic_a0385 "That's what Carnegie did." )
( arctic_a0353 "Here the explosion of mirth drowned him out." )
( arctic_a0163 "Philip made no effort to follow." )
( arctic_a0098 "Shall I carry you." )
( arctic_a0331 "Poor little Crooked-Leg was terribly scared." )
( arctic_a0242 "I saw it when she rolled." )
( arctic_a0258 "Soaked in seawater they offset the heat rays." )
( arctic_a0381 "My name's Ferguson." )
( arctic_a0272 "You can take a vacation on pay." )
( arctic_a0072 "But who was Eileen's double." )
( arctic_a0325 "Whiz-zip-bang. Lop-Ear screamed with sudden anguish." )
( arctic_a0181 "So cheer up, and give us your paw." )
( arctic_a0045 "He moved away as quietly as he had come." )
( arctic_a0150 "Goodbye, Pierre, he shouted." )
( arctic_a0018 "There was a change now." )
( arctic_a0352 "I'm sure going along with you all, Elijah." )
( arctic_a0016 "There's Fort Churchill, a rifle-shot beyond the ridge, asleep." )
( arctic_a0189 "The big-eyed, clucking moose-birds were most annoying." )
( arctic_a0379 "How old are you, daddy." )
( arctic_a0030 "I had faith in them." )
( arctic_a0390 "I'll go over tomorrow afternoon." )
( arctic_a0038 "We'll have to watch our chances." )
( arctic_a0002 "Not at this particular case, Tom, apologized Whittemore." )
( arctic_a0266 "They handled two men already, both grub-thieves." )
( arctic_a0388 "It was my idea to a tee." )
( arctic_a0028 "Robbery, bribery, fraud, " )
( arctic_a0341 "Why, doggone you all, shake again." )
( arctic_a0186 "Like a flash he launched himself into the feathered mass of the owl." )
( arctic_a0215 "They die out of spite." )
( arctic_a0107 "If you only could know how I thank you." )
( arctic_a0287 "Keep an eye on him." )
( arctic_a0262 "They wouldn't be sweeping a big vessel like the Martha." )
( arctic_a0216 "The other felt a sudden wave of irritation rush through him." )
( arctic_a0134 "He obeyed the pressure of her hand." )
( arctic_a0220 "A dead man is of no use on a plantation." )
( arctic_a0263 "Joan looked triumphantly at Sheldon, who bowed." )
( arctic_a0369 "In partnership with Daylight, the pair raided the San Jose Interurban." )
( arctic_a0207 "How much was it." )
( arctic_a0235 "His voice was passionately rebellious." )
( arctic_a0120 "My right foot feels like that of a Chinese debutante." )
( arctic_a0054 "There was nothing on the rock." )
( arctic_a0027 "To my surprise he began to show actual enthusiasm in my favor." )
( arctic_a0277 "McCoy found a stifling, poisonous atmosphere in the pent cabin." )
( arctic_a0025 "I was about to do this when cooler judgment prevailed." )
( arctic_a0155 "Won't you draw up, gentlemen." )
( arctic_a0119 "Jeanne was turning the bow shoreward." )
( arctic_a0193 "It was edged with ice." )
( arctic_a0091 "His blood grew hot with rage at the thought." )
( arctic_a0332 "Unconsciously, our yells and exclamations yielded to this rhythm." )
( arctic_a0346 "Get down and dig in." )
( arctic_a0314 "Thus was momentum gained in the Younger World." )
( arctic_a0015 "It's the aurora borealis." )
( arctic_a0089 "The nightglow was treacherous to shoot by." )
( arctic_a0356 "You don't catch me at any such foolishness." )
( arctic_a0204 "The wolf-dog thrust his gaunt muzzle toward him." )
( arctic_a0090 "The singing voice approached rapidly." )
( arctic_a0126 "Each day she became a more vital part of him." )
( arctic_a0158 "Does that look good." )
( arctic_a0086 "Death had come with terrible suddenness." )
( arctic_a0122 "Two years ago I gave up civilization for this." )
( arctic_a0367 "There is not an iota of truth in it, certainly not." )
( arctic_a0365 "These rumors may even originate with us." )
( arctic_a0319 "And the Edinburgh Evening News says, with editorial gloom." )
( arctic_a0024 "It was my reports from the north which chiefly induced people to buy." )
( arctic_a0210 "Its diameter was not more than two hundred yards." )
( arctic_a0257 "They are coming ashore, whoever they are." )
( arctic_a0137 "Then he stepped back with a low cry of pleasure." )
( arctic_a0102 "He will follow us soon." )
( arctic_a0237 "So Hughie and I did the managing ourselves." )
( arctic_a0099 "A maddening joy pounded in his brain." )
( arctic_a0205 "From now on we're pals." )
( arctic_a0373 "Points of view, new ideas, life." )
( arctic_a0185 "The questions may have come vaguely in his mind." )
( arctic_a0351 "It was more like sugar." )
( arctic_a0267 "Eli Harding asked, as Shunk started to follow." )
( arctic_a0378 "That's why its boundaries are all gouged and jagged." )
( arctic_a0387 "Bob, growing disgusted, turned back suddenly and attempted to pass Mab." )
( arctic_a0396 "A rising tide of fat had submerged them." )
( arctic_a0320 "With my strength I slammed it full into Red-Eye's face." )
( arctic_a0131 "Providence had delivered him through the maelstrom." )
( arctic_a0180 "If not, let's say our prayers and go to bed." )
( arctic_a0040 "I suppose you wonder why she is coming up here." )
( arctic_a0234 "Why, the average review is more nauseating than cod liver oil." )
( arctic_a0286 "Give them their choice between a fine or an official whipping." )
( arctic_a0274 "And Raoul listened again to the tale of the house." )
( arctic_a0329 "Ah, indeed." )
( arctic_a0012 "Gregson shoved back his chair and rose to his feet." )
( arctic_a0305 "They had no fixed values, to be altered by adjectives and adverbs." )
( arctic_a0308 "His infernal chattering worries me even now as I think of it." )
( arctic_a0156 "A strange fire burned in his eyes when Thorpe turned." )
( arctic_a0264 "And I hope you've got plenty of chain out, Captain Young." )
( arctic_a0317 "He was a wise hyena." )
( arctic_a0236 "Don't you see I hate you." )
( arctic_a0079 "It was a large canoe." )
( arctic_a0073 "The promoter's eyes were heavy, with little puffy bags under them." )
( arctic_a0233 "I never allow what can't be changed to annoy me." )
( arctic_a0240 "Wash your hands of me." )
( arctic_a0148 "Now these things had been struck dead within him." )
( arctic_a0042 "How could he explain his possession of the sketch." )
( arctic_a0041 "Meanwhile I'll go out to breathe a spell." )
( arctic_a0269 "That's where they cut off the Scottish Chiefs and killed all hands." )
( arctic_a0182 "This time he did not yap for mercy." )
( arctic_a0101 "You, you would not keep the truth from me." )
( arctic_a0389 "Mab, she said." )
( arctic_a0376 "Your price, my son, is just about thirty per week." )
( arctic_a0106 "The emotion which she had suppressed burst forth now in a choking sob." )
( arctic_a0076 "The gray eyes faltered; the flush deepened." )
( arctic_a0311 "Therefore, hurrah for the game." )
( arctic_a0279 "She said with chattering teeth." )
( arctic_a0112 "He was wounded in the arm." )
( arctic_a0260 "Nobody knew his history, they of the Junta least of all." )
( arctic_a0195 "But a strange thing happened." )
( arctic_a0055 "Philip stood undecided, his ears strained to catch the slightest sound." )
( arctic_a0198 "Sometimes her dreams were filled with visions." )
( arctic_a0085 "A trickle of fresh blood ran over his face." )
( arctic_a0078 "Then, and at supper, he tried to fathom her." )
( arctic_a0021 "It fairly clubbed me into recognizing it." )
( arctic_a0354 "Fresh meat they failed to obtain." )
( arctic_a0105 "Only, it is so wonderful, so almost impossible to believe." )
( arctic_a0336 "So unexpected was my charge that I knocked him off his feet." )
( arctic_a0273 "They are big trees and require plenty of room." )
( arctic_a0271 "Now please give a plain statement of what occurred." )
( arctic_a0248 "I had been sad too long already." )
( arctic_a0244 "He was the soul of devotion to his employers." )
( arctic_a0188 "Two gigantic owls were tearing at the carcass." )
( arctic_a0172 "Gregson had left the outer door slightly ajar." )
( arctic_a0110 "Much, replied Jeanne, as tersely." )
( arctic_a0246 "You have heard always how he was the lover of the Princess Naomi." )
( arctic_a0116 "Was it the rendezvous of those who were striving to work his ruin." )
( arctic_a0168 "Low bush whipped him in the face and left no sting." )
( arctic_a0160 "You want to go over and see his gang throw dirt." )
( arctic_a0167 "I was near the cabin, and saw you." )
( arctic_a0060 "Anyway, no one saw her like that." )
( arctic_a0384 "The farmer works the soil and produces grain." )
( arctic_a0275 "There are no kiddies and half grown youths among them." )
( arctic_a0046 "The girl faced him, her eyes shining with sudden fear." )
( arctic_a0290 "One by one the boys were captured." )
( arctic_a0283 "The woman in you is only incidental, accidental, and irrelevant." )
( arctic_a0206 "He says he bought him of Jacques Le Beau." )
( arctic_a0194 "He drank of the water cautiously." )
( arctic_a0121 "They ate dinner at the fifth, and rested for two hours." )
( arctic_a0011 "If I ever needed a fighter in my life I need one now." )
( arctic_a0326 "Cherokee identified himself with his instinct." )
( arctic_a0227 "It was the same way with our revolvers and rifles." )
( arctic_a0001 "Author of the danger trail, Philip Steels, etc." )
( arctic_a0359 "Earth and gravel seemed to fill the pan." )
( arctic_a0230 "Do you know any good land around here." )
( arctic_a0218 "The ringing of the big bell aroused him." )
( arctic_a0184 "Don't you see, I'm chewing this thing in two." )
( arctic_a0009 "He turned sharply, and faced Gregson across the table." )
( arctic_a0135 "I am going to surprise father, and you will go with Pierre." )
( arctic_a0386 "I can't argue with you, and you know that." )
( arctic_a0350 "Is that Pat Hanrahan's mug looking hungry and willing." )
( arctic_a0361 "But he did not broach it, preferring to mature it carefully." )
( arctic_a0355 "A burst of laughter was his reward." )
( arctic_a0123 "She had died from cold and starvation." )
( arctic_a0065 "They closed now until his fingers were like cords of steel." )
( arctic_a0309 "White Leghorns, said Mrs Mortimer." )
( arctic_a0162 "That's the sub-foreman, explained Thorpe." )
( arctic_a0132 "A cry of joy burst from Philip's lips." )
( arctic_a0048 "He looked at the handkerchief more, closely." )
( arctic_a0270 "And after the bath a shave would not be bad." )
( arctic_a0259 "Think of investing in such an adventure." )
( arctic_a0149 "For an instant he saw Pierre drawn like a silhouette against the sky." )
( arctic_a0084 "Scarcely had he uttered the name when Pierre's closing eyes shot open." )
( arctic_a0212 "Fresh cases, still able to walk, they clustered about the spokesman." )
( arctic_a0080 "What if Jeanne failed him." )
( arctic_a0310 "Massage under tension, was the cryptic reply." )
( arctic_a0175 "Down there the earth was already swelling with life." )
( arctic_a0298 "This tacit promise of continued acquaintance gave Saxon a little joy-thrill." )
( arctic_a0130 "She was his now, forever." )
( arctic_a0022 "Hardly were our plans made public before we were met by powerful opposition." )
( arctic_a0324 "It was not Red-Eye's way to forego revenge so easily." )
( arctic_a0316 "We had been chased by them ourselves, more than once." )
( arctic_a0154 "He was smooth-shaven, and his hair and eyes were black." )
( arctic_a0335 "Red-Eye swung back and forth on the branch farther down." )
( arctic_a0292 "Here, in the midmorning, the first casualty occurred." )
( arctic_a0199 "Thus had the raw wilderness prepared him for this day." )
( arctic_a0094 "He had barely entered this when he saw the glow of a fire." )
( arctic_a0380 "But in the canyons water was plentiful and also a luxuriant forest growth." )
( arctic_a0362 "Nope, not the slightest idea." )
( arctic_a0261 "I have been doubly baptized." )
( arctic_a0226 "That came before my A B C's." )
( arctic_a0202 "She turned, fearing that Jacques might see what was in her face." )
( arctic_a0183 "And the air was growing chilly." )
( arctic_a0164 "He came first a year ago, and revealed himself to Jeanne." )
( arctic_a0161 "Take away their foreman and they wouldn't be worth their grub." )
( arctic_a0010 "I'm playing a single hand in what looks like a losing game." )
( arctic_a0221 "I don't know why you're here at all." )
( arctic_a0217 "Oppressive as the heat had been, it was now even more oppressive." )
( arctic_a0254 "Straight out they swam, their heads growing smaller and smaller." )
