( henrySimon_00000 "In this module we're going to cover unit selection" )
( henrySimon_00001 "We're going to look at the entire system" )
( henrySimon_00002 "The key concepts that are involved" )
( henrySimon_00003 "The idea of selecting from a large database of relatively natural recorded speech" )
( henrySimon_00004 "Of using some cost functions to choose amongst the many possible sequences of units available in that database" )
( henrySimon_00005 "We're going to look at a thing called the target cost function and the join cost function that capture these costs" )
( henrySimon_00006 "We're not going to look in complete detail at the target cost function because that will come a little bit later, but we'll finish off by seeing how a search is conducted efficiently to find the optimal unit sequence" )
( henrySimon_00007 "Before starting on that, you need to make sure you already know the following things: The first area of importance is a little bit of phonetics" )
( henrySimon_00008 "What do we need to know about phonetics?" )
( henrySimon_00009 "We need to know what a phoneme is: a category of sound and a phone is a realization of that - someone speaking that sound" )
( henrySimon_00010 "For the consonants, we need to know that we can describe them using these distinctive features" )
( henrySimon_00011 "The first feature is place and that's where in the mouth the sound is made and in particular with a consonant where some sort of constriction is formed and in the IPA chart those are arranged along the horizontal axis of this table" )
( henrySimon_00012 "So going from the lips right back to the vocal folds, this is a dimension called place" )
( henrySimon_00013 "At each place is possibly used several different manners of making the sound and those are arranged on the vertical axis, not in any particular order" )
( henrySimon_00014 "For example we could make a complete closure, and let sound pressure release in an explosive fashion" )
( henrySimon_00015 "That's a plosive sound" )
( henrySimon_00016 "And finally, for any combination of place and manner, we can also vary the activity of the vocal folds" )
( henrySimon_00017 "That's voicing" )
( henrySimon_00018 "And so it's possible to make a further contrast, for example between /p/ and /b/ by vibrating the vocal folds in the case of /b/" )
( henrySimon_00019 "We can describe vowels in a similar way" )
( henrySimon_00020 "We can talk about the place in the mouth that the tongue is positioned" )
( henrySimon_00021 "For example: is it near the roof of the mouth?" )
( henrySimon_00022 "Or is it down near the bottom?" )
( henrySimon_00023 "So, how open or closed is the vocal tract by the tongue?" )
( henrySimon_00024 "And we can talk about where that positioning takes place, whether it's near the front of the mouth or the back of the mouth" )
( henrySimon_00025 "And these two dimensions, sometimes called height and front-back, characterize the vowel sounds" )
( henrySimon_00026 "Here too, there's the third dimension" )
( henrySimon_00027 "We can make an additional contrast, by slightly extending the length of the vocal tract, by protruding the lips" )
( henrySimon_00028 "And that's called rounding" )
( henrySimon_00029 "So again, there's a set of distinctive features that we can use to describe the vowel sounds: height, front-back, and rounding" )
( henrySimon_00030 "And these will become useful later on, in unit selection where we have to decide how similar two sounds are" )
( henrySimon_00031 "The next thing you need to know about is the source filter model" )
( henrySimon_00032 "This was covered in the course Speech Processing" )
( henrySimon_00033 "In a source filter model, there's a source of sound: that's either the vibration of the vocal folds, or some form of sound in the vocal tract such as release of a closure, or frication" )
( henrySimon_00034 "It's possible of course for both of those things to happen at the same time" )
( henrySimon_00035 "We might make voiced fricatives, like [v] or [z]" )
( henrySimon_00036 "The source of sound goes through a filter: that's the vocal tract" )
( henrySimon_00037 "That filter imposes a vocal tract frequency response" )
( henrySimon_00038 "One way of describing that frequency response is in terms of the peaks (the resonant frequencies)" )
( henrySimon_00039 "They're called formants" )
( henrySimon_00040 "Another way is just to talk more generally about the overall spectral envelope" )
( henrySimon_00041 "So you need to know something about the source filter model" )
( henrySimon_00042 "You should also already know about the front end, what's sometimes called the text processor" )
( henrySimon_00043 "The front end takes the text input and adds lots and lots of information to that based on either rules, or statistical models, or sources of knowledge such as the pronunciation dictionary" )
( henrySimon_00044 "This picture here captures a lot of the work that's done in the front end" )
( henrySimon_00045 "There's the input text and the front end adds things such as: part of speech tags, possibly some structural information, possibly some prosodic information, and always some pronunciation information" )
( henrySimon_00046 "As we progress we're going to see that we might find it convenient to attach all of that information to the segment - to the phoneme" )
( henrySimon_00047 "So we might end up with structures that look rather flatter, that are essentially context-dependent phonemes" )
( henrySimon_00048 "That will become clearer as we go through unit selection" )
( henrySimon_00049 "But what you need to know at this stage is where all of that information comes from: where the linguistic specification is made, and that's in the front end" )
( henrySimon_00050 "Now, we've already also covered a more basic form of speech synthesis, that's called diphone speech synthesis, in which we record one of each type of speech sound, and we use a very special speech sound: that's the second half of one phone and the first half of a consecutive phone said in connected speech and we perform quite a lot of signal processing at synthesis time to impose, for example, the prosody that we require, on that sequence of waveforms" )
( henrySimon_00051 "And the final thing that you need to know about, that we will have covered already in automatic speech recognition for example, is dynamic programming" )
( henrySimon_00052 "In unit selection, we're going to have to make a choice between many possible sequences of waveform fragments" )
( henrySimon_00053 "In other words, we're going to search amongst many possibilities and the search space could be extremely large and so we need an efficient way of doing that search and we're going to formulate the problem in a way that allows us to use dynamic programming to make that search very efficient" )
( henrySimon_00054 "Before getting into all the details, let's just play with some unit selection" )
( henrySimon_00055 "Here's a interactive example" )
( henrySimon_00056 "You can find it on the website speech" )
( henrySimon_00057 "zone" )
( henrySimon_00058 "We're going to try and synthesize my name and so I've found the appropriate diphones from a database" )
( henrySimon_00059 "I've used one of the Arctic databases for this, and I've just pulled out a few candidates for each target position" )
( henrySimon_00060 "So, along the bottom there we have the target diphone sequence, and above it we have the candidates" )
( henrySimon_00061 "Each of these candidates is just a little waveform fragment" )
( henrySimon_00062 "So, we can listen to those and, to say my name, we need to pick one candidate from each column" )
( henrySimon_00063 "So, for example" )
( henrySimon_00064 "This is interactive, so if we select" )
( henrySimon_00065 "those will synthesize the waveform" )
( henrySimon_00066 "This one this one all of those ones" )
( henrySimon_00067 "There are many other sequences we can try" )
( henrySimon_00068 "Have a go for yourself" )
( henrySimon_00069 "Try another sequence" )
( henrySimon_00070 "I've labeled each of the candidates with the utterance that it comes from, and I've also made sure that any candidates coming from the same utterance were contiguous in that utterance" )
( henrySimon_00071 "For example, these all came contiguously" )
( henrySimon_00072 "And so on" )
( henrySimon_00073 "See if you can find the best sequence out of all the possible sequences" )
( henrySimon_00074 "Now, in a real system we can't do this interactively with listeners" )
( henrySimon_00075 "We have to automate it" )
( henrySimon_00076 "We need criteria for choosing between the different candidates for each target position" )
( henrySimon_00077 "We also need to decide how well they might concatenate" )
( henrySimon_00078 "We're going to see that knowing if units were contiguous in the original database could be very helpful" )
( henrySimon_00079 "Because, of course we expect those to join perfectly" )
( henrySimon_00080 "In fact, we won't even cut them up" )
( henrySimon_00081 "We'll take them as a larger unit" )
( henrySimon_00082 "So, I'd like you to go and play with this interactive example and then continue watching the videos" )
( henrySimon_00083 "Before we get into the method of unit selection speech synthesis, it will be a good idea to get some key concepts established" )
( henrySimon_00084 "What motivates the method?" )
( henrySimon_00085 "Why does it work? And perhaps what its limitations might be" )
( henrySimon_00086 "Let's go right back to how speech is produced" )
( henrySimon_00087 "Obviously speech is produced in the human vocal tract" )
( henrySimon_00088 "Therefore the signal that we observe - the waveform - is a result of several interacting processes" )
( henrySimon_00089 "For example, when the tongue moves up and down this isn't perfectly synchronized with the opening of the lips, or the opening / closing of the velum, or the bringing together of the vocal folds to start voicing" )
( henrySimon_00090 "Each of these articulations is loosely synchronized and can spill over into subsequent sounds" )
( henrySimon_00091 "That's the process known as co-articulation" )
( henrySimon_00092 "The end result of co-articulation is that the sound that's produced is changed depending on the context in which it's produced; not just the sound that came before but also the sound that's coming next, as the articulators anticipate where they need to go next" )
( henrySimon_00093 "That's an articulatory process" )
( henrySimon_00094 "But co-articulation happens effectively at many levels, not just at the low acoustic level inside the vocal tract" )
( henrySimon_00095 "There are phonological effects such as assimilation where entire sounds change category depending on their environment" )
( henrySimon_00096 "The prosodic environment changes the way sounds are produced" )
( henrySimon_00097 "For example, their fundamental frequency and their duration are strongly influenced by their position in the phrase" )
( henrySimon_00098 "From that description of speech, it sounds like it's almost going to be impossible to divide speech into small atomic units: in other words, units that we don't subdivide any further" )
( henrySimon_00099 "Strictly speaking, that's true" )
( henrySimon_00100 "What we know about phonetics and linguistics tells us that speech is not a linear string of units like beads on a necklace" )
( henrySimon_00101 "The beads on the necklace don't overlap; you can cut them apart you can put them back together and perfectly rebuild your necklace" )
( henrySimon_00102 "We can't quite do that with speech" )
( henrySimon_00103 "However, we would like to pretend that we CAN do that with speech" )
( henrySimon_00104 "Because, if we're willing to do that - if we're willing to pretend - then we can do speech synthesis by concatenating waveform fragments" )
( henrySimon_00105 "We know that this could give very high speech quality because we're essentially playing back perfect natural speech that was pre-recorded" )
( henrySimon_00106 "So the potential is for extremely high quality" )
( henrySimon_00107 "The only catch - the thing that we have to work around - is that we can't quite cut speech into units and just put them back together again in any order" )
( henrySimon_00108 "The solution to that problem is to think about some base unit type and that those units are context-dependent" )
( henrySimon_00109 "In other words, their sound changes depending on their linguistic environment" )
( henrySimon_00110 "Therefore, rather than just having these base units, we'll have context-dependent versions or "flavours" of those units" )
( henrySimon_00111 "In fact, we'll have many, many different versions of each unit: one version for every possible different linguistic context in which it could occur" )
( henrySimon_00112 "That sounds quite reasonable" )
( henrySimon_00113 "If there was a finite set of contexts in which a sound could occur, we could just record a version of the sound for every possible context" )
( henrySimon_00114 "Then, for any sentence we needed to synthesize, we would have exactly the right units-in-context available to us" )
( henrySimon_00115 "Unfortunately, if we enumerate all the possible contexts, they'll actually be pretty much infinite because context (theoretically at least) spans the entire sentence - possibly beyond" )
( henrySimon_00116 "But it's not all bad news" )
( henrySimon_00117 "Let's think about what's really important about context" )
( henrySimon_00118 "What's important is the effect that it has on the current speech sound" )
( henrySimon_00119 "Let's state that clearly" )
( henrySimon_00120 "We can describe the linguistic context of a sound: for example, the preceding phoneme + the following phoneme" )
( henrySimon_00121 "The number of different contexts seems to be about infinite" )
( henrySimon_00122 "But what really matters is whether that context has a discernable - in other words audible - effect on the sound" )
( henrySimon_00123 "Does it change the sound? We can hope that there is actually a rather smaller number of effectively-different contexts" )
( henrySimon_00124 "That's that idea that unit selection is going to build on" )
( henrySimon_00125 "Let's reduce the problem to something a bit simpler and think only about one particular aspect of linguistic context that we definitely know affects the current sound" )
( henrySimon_00126 "That is: the identity of the preceding and the following sounds" )
( henrySimon_00127 "This is handled relatively easily because there's definitely a small number of such contexts and in fact if we use the diphone as the unit type we're effectively capturing this left or right context-dependency automatically in the base unit type" )
( henrySimon_00128 "I'll just spell that out, so we are completely clear" )
( henrySimon_00129 "This is a recording of me saying the word "complete"" )
( henrySimon_00130 "We could segment it and label it" )
( henrySimon_00131 "Let's just take that first syllable (in red)" )
( henrySimon_00132 "Let's think about the [@] sound in "complete" If we're willing to assume that the effects of the following nasal - the [n] sound - only affect the latter half of the [@], we could form diphone units by cutting in half and taking this as our base unit type" )
( henrySimon_00133 "That's the diphone that we already know about" )
( henrySimon_00134 "If there are N phoneme categories, there are about N^2 diphone types" )
( henrySimon_00135 "So there's an explosion (an exponential increase) in the number of types, just by taking one aspect of context into account" )
( henrySimon_00136 "While diphone synthesis has solved the local co-articulation problem by hardwiring that into the unit type, in other words considering left or right phonetic context, it doesn't solve any of the other problems of variation according to linguistic context" )
( henrySimon_00137 "Our single recorded example of each diphone still needs to be manipulated with some fairly extensive signal processing" )
( henrySimon_00138 "The most obvious example of that would be prosody where we would need to modify F0 and duration to impose some predicted prosody" )
( henrySimon_00139 "Now, we have signal processing techniques that can do that reasonably well, so that seems OK" )
( henrySimon_00140 "What's less obvious are the more subtle variations, for example of the spectral envelope, voicing quality, or things that do correlate with prosody" )
( henrySimon_00141 "It's not obvious what to modify there" )
( henrySimon_00142 "Our techniques for modifying the spectral envelope are not as good as the ones for modifying F0 and duration" )
( henrySimon_00143 "So there's a question mark there" )
( henrySimon_00144 "Let's summarize the key problems with diphone synthesis" )
( henrySimon_00145 "The most obvious - the one word that we hear when we listen to diphone synthesis - is the signal processing" )
( henrySimon_00146 "It introduces artifacts and degrades the signal" )
( henrySimon_00147 "That's a problem" )
( henrySimon_00148 "However, there's a deeper more fundamental problem that's harder to solve: the things that we're imposing with signal-processing have had to be predicted from text, and our predictions of them aren't perfect" )
( henrySimon_00149 "So, even if we had perfect signal processing - even if it didn't introduce any artifacts or degradation - we still wouldn't know exactly what to do with it" )
( henrySimon_00150 "What should we use the signal processing to modify?" )
( henrySimon_00151 "We have to make predictions of what the speech should sound like, from the text, and then impose those predictions with signal processing" )
( henrySimon_00152 "Unit selection is going to get us out of all of these problems by choosing units that already have the right properties" )
( henrySimon_00153 "The way that we'll get them from the database - the way that we'll select them - will be an implicit prediction of their properties from text" )
( henrySimon_00154 "We'll see that later" )
( henrySimon_00155 "Let's pursue the idea of diphones for a moment" )
( henrySimon_00156 "Although it's too naive, and going this way won't actually work, it will help us understand what we're trying to do" )
( henrySimon_00157 "Let's try hardwiring into the unit type ALL of the linguistic context" )
( henrySimon_00158 "So instead of N phoneme types giving us about N^2 diphone types, let's now have a version of each diphone in lexically stressed and unstressed positions" )
( henrySimon_00159 "The database size will double" )
( henrySimon_00160 "But that's not enough" )
( henrySimon_00161 "We need things to vary prosodically, so let's have things in phrase-final and non-final positions" )
( henrySimon_00162 "The database size will double again" )
( henrySimon_00163 "We could keep doing that for all of the linguistic context factors that we think are important" )
( henrySimon_00164 "The number of types is going to grow exponentially with the number of factors" )
( henrySimon_00165 "That's not going to work, but it's a reasonable way to start understanding unit selection" )
( henrySimon_00166 "In unit selection, we wish we could record this almost infinite database of all possible variation" )
( henrySimon_00167 "Then, at synthesis time, we'd always have the right unit available for any sentence we wanted to say" )
( henrySimon_00168 "In practice though, we can only record a fixed size database" )
( henrySimon_00169 "It might be very large but it won't be infinite" )
( henrySimon_00170 "That database can only capture some small fraction of the possible combinations of linguistic factors" )
( henrySimon_00171 "For example: stress, phrase-finality, phonetic environment," )
( henrySimon_00172 "and so on" )
( henrySimon_00173 "From this finite database we have to "make do"" )
( henrySimon_00174 "We have to do the best we can, choosing units that we think will sound as similar as possible to the unit that we wish we had, if only we had that infinite database" )
( henrySimon_00175 "What makes that possible?" )
( henrySimon_00176 "What makes unit selection synthesis feasible? The answer is that some (hopefully very many) linguistic contexts lead to about the same speech sound" )
( henrySimon_00177 "In other words, some of the linguistic environment has a very weak or negligible effect on the current sound" )
( henrySimon_00178 "More generally, certain combinations of linguistic features in the environment all lead to about the same speech sound" )
( henrySimon_00179 "What that means then is that, instead of having to record and store a version of every speech sound in every possible linguistic context, we can instead have a sufficient variety that captures the acoustic variation" )
( henrySimon_00180 "We will always find, from amongst those, one that's "good enough" at synthesis time" )
( henrySimon_00181 "When we record this database (we're going to say a lot more about that later on in the course) what we want is variety" )
( henrySimon_00182 "We want the effects of context because we don't want to have to impose them with single processing" )
( henrySimon_00183 "We want the same speech sound many, many times in many different linguistic contexts, and sounding different in each of those contexts" )
( henrySimon_00184 "The key concepts are: to record a database of natural speech - probably somebody reading out sentences - that contains the natural variation we want to hear, that has been caused by linguistic context; at synthesis time, we're going to search for the most appropriate sequence of units, in other words the one that we predict will sound the best when concatenated" )
( henrySimon_00185 "We're going to put aside the question of exactly what's in the database until a bit later, because we don't quite know yet what we want" )
( henrySimon_00186 "Neither do we quite know what the best unit size would be" )
( henrySimon_00187 "Lots of sizes are possible: the diphone is the most obvious one" )
( henrySimon_00188 "Everything that we're going to say is general though, whether we're talking about diphones or half-phones, or even whole phones" )
( henrySimon_00189 "All over the theory that we're going to talk about is going to apply to all of these different unit types" )
( henrySimon_00190 "The principles will be the same, so we don't need to decide that at this point" )
( henrySimon_00191 "Let's wrap this part up with a little orientation, putting ourselves in the bigger picture to see how far we've got, and what's coming up" )
( henrySimon_00192 "Until now, all we knew about was diphone speech synthesis, with one recorded copy of each type of unit" )
( henrySimon_00193 "We'd already decided that whole phones (recordings of phonemes) were not appropriate because of co-articulation" )
( henrySimon_00194 "So we made a first order solution to that which was just to capture the co-articulation between adjacent phones in the speech signal" )
( henrySimon_00195 "That only captures very local phonetic variation" )
( henrySimon_00196 "Everything else - for example prosody - had to be imposed using fairly extensive signal manipulation" )
( henrySimon_00197 "What we're going to do now is we're going to deliberately record the variation that we want, to be able to produce at synthesis time lots of variation: all the speech sounds in lots of different contexts" )
( henrySimon_00198 "The best way to do that is going to be to record naturally-occurring speech: people reading out sentences - natural utterances" )
( henrySimon_00199 "Synthesis is now going to involve very carefully choosing from that large database the sounds that are closest to the ones we want" )
( henrySimon_00200 "It's worth stating the terminology, because there is a potential for confusion here" )
( henrySimon_00201 "When we say diphone speech synthesis, we mean one copy of each type" )
( henrySimon_00202 "When we say unit selection speech synthesis, we mean many copies of each unit type, in fact as many as possible in as many different variations as possible" )
( henrySimon_00203 "Now, the actual base unit type in unit selection could well be the diphone" )
( henrySimon_00204 "That's the most common choice" )
( henrySimon_00205 "Now that we have those key concepts established, let's work our way up to a complete description of unit selection" )
( henrySimon_00206 "The first thing we're going to construct is a target unit sequence" )
( henrySimon_00207 "That's a sequence of the ideal units that we would like to be able to find in the database" )
( henrySimon_00208 "These target units are going to be abstract linguistic things" )
( henrySimon_00209 "They don't have waveforms" )
( henrySimon_00210 "When we talk about the search a bit later on, we'll find that we want the information about the target, about the candidates from the database, and also about the way that they join, to all be stored locally" )
( henrySimon_00211 "That's going to reduce the complexity of the search problem dramatically" )
